"date","o18","varO18","c13","varC13"
1975-12-31,25.1866587375033,0.042200364279779,26.8278222974614,0.0154035518758064
1976-12-31,25.2303789635872,0.0419045263735711,26.8449781974483,0.0154066777060393
1977-12-31,25.2686896025946,0.042558023157369,26.8236371060855,0.015968484054838
1978-12-31,25.2785386156368,0.0432505910703753,26.7797356432843,0.0164801779743584
1979-12-31,25.248984683198,0.0432215398179778,26.733898937744,0.0164412570930494
1980-12-31,25.1814093046817,0.0425018679546838,26.7056801245947,0.015898698437411
1981-12-31,25.0894402564136,0.0417901700936341,26.7082768133006,0.0153515631268988
1982-12-31,24.9972427763053,0.0417261437216325,26.7462271037444,0.0152647055101625
1983-12-31,24.9331515374083,0.0423161964263272,26.8145695656383,0.0157412073815522
1984-12-31,24.9194423540527,0.0427111702737193,26.8997236272037,0.0163207951967479
1985-12-31,24.9657206845881,0.0417027182659808,26.984506099411,0.0162062808998371
1986-12-31,25.0693701346604,0.0387861283925304,27.0527630022984,0.0149602613153661
1987-12-31,25.2181511322224,0.0347597668035746,27.0911333214125,0.0129450534583953
1988-12-31,25.3930442118856,0.0313433403784984,27.0897142006173,0.0111532883110499
1989-12-31,25.5701172957446,0.0300935916357048,27.043088908403,0.0105708841231262
1990-12-31,25.7234973515124,0.0315271025643824,26.9513627877888,0.0114707591974366
1991-12-31,25.8300882313014,0.0357529713784857,26.8207295203326,0.0133250823087678
1992-12-31,25.8725263565567,0.0457201288128317,26.6615498945831,0.016319314833197
1993-12-31,25.8423610164664,0.0721863806999181,26.4832096087062,0.0244164807588731
1994-12-31,25.7409238634194,0.13878330283643,26.2899833875349,0.0496137373858687
